trial,phase,phase_repeat,node,P_active,slow_trace
31,consolidation_loop,7,N0,0.7775407693506133,0.947089581677715
31,consolidation_loop,7,N1,0.7149485712142392,0.8755035881701458
31,consolidation_loop,7,N2,0.5595376776908847,0.683899221804085
31,consolidation_loop,7,N3,0.3335398078897672,0.40631352532759474
31,consolidation_loop,7,N4,0.38709254368188195,0.47872854851317603
31,consolidation_loop,7,N5,0.0,0.0
31,consolidation_loop,7,N6,0.0,0.0
31,consolidation_loop,7,N7,0.0,0.0
31,consolidation_loop,7,G0,0.4807230829298495,1.0
31,consolidation_loop,7,G1,0.3981217360312397,1.0
31,consolidation_loop,7,G2,0.11129401825602192,0.36295823575564967
31,consolidation_loop,7,G3,0.0,0.0
31,consolidation_loop,7,G4,0.0,0.0
31,consolidation_loop,7,G5,0.0,0.0
31,consolidation_loop,7,G6,0.0,0.0
31,consolidation_loop,7,G7,0.0,0.0
32,consolidation_loop,8,N0,0.7775407693506133,0.9442814499863192
32,consolidation_loop,8,N1,0.7149485712142392,0.8719905276275342
32,consolidation_loop,8,N2,0.5595376776908847,0.6814084200890803
32,consolidation_loop,8,N3,0.3335398078897672,0.40510037415561995
32,consolidation_loop,8,N4,0.38709254368188195,0.4758850492941925
32,consolidation_loop,8,N5,0.0,0.0
32,consolidation_loop,8,N6,0.0,0.0
32,consolidation_loop,8,N7,0.0,0.0
32,consolidation_loop,8,G0,0.4807230829298495,1.0
32,consolidation_loop,8,G1,0.3981217360312397,1.0
32,consolidation_loop,8,G2,0.11129401825602192,0.3622764980220118
32,consolidation_loop,8,G3,0.0,0.0
32,consolidation_loop,8,G4,0.0,0.0
32,consolidation_loop,8,G5,0.0,0.0
32,consolidation_loop,8,G6,0.0,0.0
32,consolidation_loop,8,G7,0.0,0.0
33,consolidation_loop,9,N0,0.7775407693506133,0.9420349446332026
33,consolidation_loop,9,N1,0.7149485712142392,0.8691800791934448
33,consolidation_loop,9,N2,0.5595376776908847,0.6794157787170766
33,consolidation_loop,9,N3,0.3335398078897672,0.4041298532180401
33,consolidation_loop,9,N4,0.38709254368188195,0.4736102499190057
33,consolidation_loop,9,N5,0.0,0.0
33,consolidation_loop,9,N6,0.0,0.0
33,consolidation_loop,9,N7,0.0,0.0
33,consolidation_loop,9,G0,0.4807230829298495,1.0
33,consolidation_loop,9,G1,0.3981217360312397,1.0
33,consolidation_loop,9,G2,0.11129401825602192,0.36166293406173766
33,consolidation_loop,9,G3,0.0,0.0
33,consolidation_loop,9,G4,0.0,0.0
33,consolidation_loop,9,G5,0.0,0.0
33,consolidation_loop,9,G6,0.0,0.0
33,consolidation_loop,9,G7,0.0,0.0
34,consolidation_loop,10,N0,0.7775407693506133,0.9402377403507094
34,consolidation_loop,10,N1,0.7149485712142392,0.8669317204461733
34,consolidation_loop,10,N2,0.5595376776908847,0.6778216656194737
34,consolidation_loop,10,N3,0.3335398078897672,0.4033534364679762
34,consolidation_loop,10,N4,0.38709254368188195,0.4717904104188562
34,consolidation_loop,10,N5,0.0,0.0
34,consolidation_loop,10,N6,0.0,0.0
34,consolidation_loop,10,N7,0.0,0.0
34,consolidation_loop,10,G0,0.4807230829298495,1.0
34,consolidation_loop,10,G1,0.3981217360312397,1.0
34,consolidation_loop,10,G2,0.11129401825602192,0.3611107264974909
34,consolidation_loop,10,G3,0.0,0.0
34,consolidation_loop,10,G4,0.0,0.0
34,consolidation_loop,10,G5,0.0,0.0
34,consolidation_loop,10,G6,0.0,0.0
34,consolidation_loop,10,G7,0.0,0.0
35,consolidation_loop,11,N0,0.7775407693506133,0.9387999769247148
35,consolidation_loop,11,N1,0.7149485712142392,0.865133033448356
35,consolidation_loop,11,N2,0.5595376776908847,0.6765463751413913
35,consolidation_loop,11,N3,0.3335398078897672,0.4027323030679251
35,consolidation_loop,11,N4,0.38709254368188195,0.47033453881873666
35,consolidation_loop,11,N5,0.0,0.0
35,consolidation_loop,11,N6,0.0,0.0
35,consolidation_loop,11,N7,0.0,0.0
35,consolidation_loop,11,G0,0.4807230829298495,1.0
35,consolidation_loop,11,G1,0.3981217360312397,1.0
35,consolidation_loop,11,G2,0.11129401825602192,0.3606137396896688
35,consolidation_loop,11,G3,0.0,0.0
35,consolidation_loop,11,G4,0.0,0.0
35,consolidation_loop,11,G5,0.0,0.0
35,consolidation_loop,11,G6,0.0,0.0
35,consolidation_loop,11,G7,0.0,0.0
36,consolidation_loop,12,N0,0.7775407693506133,0.9376497661839192
36,consolidation_loop,12,N1,0.7149485712142392,0.8636940838501022
36,consolidation_loop,12,N2,0.5595376776908847,0.6755261427589253
36,consolidation_loop,12,N3,0.3335398078897672,0.40223539634788424
36,consolidation_loop,12,N4,0.38709254368188195,0.469169841538641
36,consolidation_loop,12,N5,0.0,0.0
36,consolidation_loop,12,N6,0.0,0.0
36,consolidation_loop,12,N7,0.0,0.0
36,consolidation_loop,12,G0,0.4807230829298495,1.0
36,consolidation_loop,12,G1,0.3981217360312397,1.0
36,consolidation_loop,12,G2,0.11129401825602192,0.36016645156262894
36,consolidation_loop,12,G3,0.0,0.0
36,consolidation_loop,12,G4,0.0,0.0
36,consolidation_loop,12,G5,0.0,0.0
36,consolidation_loop,12,G6,0.0,0.0
36,consolidation_loop,12,G7,0.0,0.0
37,consolidation_loop,13,N0,0.7775407693506133,0.9367295975912826
37,consolidation_loop,13,N1,0.7149485712142392,0.8625429241714992
37,consolidation_loop,13,N2,0.5595376776908847,0.6747099568529525
37,consolidation_loop,13,N3,0.3335398078897672,0.40183787097185153
37,consolidation_loop,13,N4,0.38709254368188195,0.4682380837145645
37,consolidation_loop,13,N5,0.0,0.0
37,consolidation_loop,13,N6,0.0,0.0
37,consolidation_loop,13,N7,0.0,0.0
37,consolidation_loop,13,G0,0.4807230829298495,1.0
37,consolidation_loop,13,G1,0.3981217360312397,1.0
37,consolidation_loop,13,G2,0.11129401825602192,0.3597638922482931
37,consolidation_loop,13,G3,0.0,0.0
37,consolidation_loop,13,G4,0.0,0.0
37,consolidation_loop,13,G5,0.0,0.0
37,consolidation_loop,13,G6,0.0,0.0
37,consolidation_loop,13,G7,0.0,0.0
38,consolidation_loop,14,N0,0.7775407693506133,0.9359934627171733
38,consolidation_loop,14,N1,0.7149485712142392,0.8616219964286169
38,consolidation_loop,14,N2,0.5595376776908847,0.6740570081281744
38,consolidation_loop,14,N3,0.3335398078897672,0.40151985067102536
38,consolidation_loop,14,N4,0.38709254368188195,0.46749267745530326
38,consolidation_loop,14,N5,0.0,0.0
38,consolidation_loop,14,N6,0.0,0.0
38,consolidation_loop,14,N7,0.0,0.0
38,consolidation_loop,14,G0,0.4807230829298495,1.0
38,consolidation_loop,14,G1,0.3981217360312397,1.0
38,consolidation_loop,14,G2,0.11129401825602192,0.35940158886539075
38,consolidation_loop,14,G3,0.0,0.0
38,consolidation_loop,14,G4,0.0,0.0
38,consolidation_loop,14,G5,0.0,0.0
38,consolidation_loop,14,G6,0.0,0.0
38,consolidation_loop,14,G7,0.0,0.0
39,consolidation_loop,15,N0,0.7775407693506133,0.935404554817886
39,consolidation_loop,15,N1,0.7149485712142392,0.8608852542343111
39,consolidation_loop,15,N2,0.5595376776908847,0.6735346491483518
39,consolidation_loop,15,N3,0.3335398078897672,0.40126543443036444
39,consolidation_loop,15,N4,0.38709254368188195,0.4668963524478943
39,consolidation_loop,15,N5,0.0,0.0
39,consolidation_loop,15,N6,0.0,0.0
39,consolidation_loop,15,N7,0.0,0.0
39,consolidation_loop,15,G0,0.4807230829298495,1.0
39,consolidation_loop,15,G1,0.3981217360312397,1.0
39,consolidation_loop,15,G2,0.11129401825602192,0.3590755158207787
39,consolidation_loop,15,G3,0.0,0.0
39,consolidation_loop,15,G4,0.0,0.0
39,consolidation_loop,15,G5,0.0,0.0
39,consolidation_loop,15,G6,0.0,0.0
39,consolidation_loop,15,G7,0.0,0.0
40,consolidation_loop,16,N0,0.7775407693506133,0.9349334284984561
40,consolidation_loop,16,N1,0.7149485712142392,0.8602958604788662
40,consolidation_loop,16,N2,0.5595376776908847,0.6731167619644938
40,consolidation_loop,16,N3,0.3335398078897672,0.4010619014378357
40,consolidation_loop,16,N4,0.38709254368188195,0.4664192924419671
40,consolidation_loop,16,N5,0.0,0.0
40,consolidation_loop,16,N6,0.0,0.0
40,consolidation_loop,16,N7,0.0,0.0
40,consolidation_loop,16,G0,0.4807230829298495,1.0
40,consolidation_loop,16,G1,0.3981217360312397,1.0
40,consolidation_loop,16,G2,0.11129401825602192,0.3587820500806278
40,consolidation_loop,16,G3,0.0,0.0
40,consolidation_loop,16,G4,0.0,0.0
40,consolidation_loop,16,G5,0.0,0.0
40,consolidation_loop,16,G6,0.0,0.0
40,consolidation_loop,16,G7,0.0,0.0
41,consolidation_loop,17,N0,0.7775407693506133,0.9345565274429122
41,consolidation_loop,17,N1,0.7149485712142392,0.8598243454745105
41,consolidation_loop,17,N2,0.5595376776908847,0.6727824522174074
41,consolidation_loop,17,N3,0.3335398078897672,0.4008990750438127
41,consolidation_loop,17,N4,0.38709254368188195,0.4660376444372254
41,consolidation_loop,17,N5,0.0,0.0
41,consolidation_loop,17,N6,0.0,0.0
41,consolidation_loop,17,N7,0.0,0.0
41,consolidation_loop,17,G0,0.4807230829298495,1.0
41,consolidation_loop,17,G1,0.3981217360312397,1.0
41,consolidation_loop,17,G2,0.11129401825602192,0.358517930914492
41,consolidation_loop,17,G3,0.0,0.0
41,consolidation_loop,17,G4,0.0,0.0
41,consolidation_loop,17,G5,0.0,0.0
41,consolidation_loop,17,G6,0.0,0.0
41,consolidation_loop,17,G7,0.0,0.0
42,consolidation_loop,18,N0,0.7775407693506133,0.9342550065984769
42,consolidation_loop,18,N1,0.7149485712142392,0.8594471334710259
42,consolidation_loop,18,N2,0.5595376776908847,0.6725150044197382
42,consolidation_loop,18,N3,0.3335398078897672,0.4007688139285943
42,consolidation_loop,18,N4,0.38709254368188195,0.465732326033432
42,consolidation_loop,18,N5,0.0,0.0
42,consolidation_loop,18,N6,0.0,0.0
42,consolidation_loop,18,N7,0.0,0.0
42,consolidation_loop,18,G0,0.4807230829298495,1.0
42,consolidation_loop,18,G1,0.3981217360312397,1.0
42,consolidation_loop,18,G2,0.11129401825602192,0.3582802236649698
42,consolidation_loop,18,G3,0.0,0.0
42,consolidation_loop,18,G4,0.0,0.0
42,consolidation_loop,18,G5,0.0,0.0
42,consolidation_loop,18,G6,0.0,0.0
42,consolidation_loop,18,G7,0.0,0.0
43,consolidation_loop,19,N0,0.7775407693506133,0.9340137899229288
43,consolidation_loop,19,N1,0.7149485712142392,0.859145363868238
43,consolidation_loop,19,N2,0.5595376776908847,0.6723010461816029
43,consolidation_loop,19,N3,0.3335398078897672,0.4006646050364196
43,consolidation_loop,19,N4,0.38709254368188195,0.46548807131039727
43,consolidation_loop,19,N5,0.0,0.0
43,consolidation_loop,19,N6,0.0,0.0
43,consolidation_loop,19,N7,0.0,0.0
43,consolidation_loop,19,G0,0.4807230829298495,1.0
43,consolidation_loop,19,G1,0.3981217360312397,1.0
43,consolidation_loop,19,G2,0.11129401825602192,0.3580662871403999
43,consolidation_loop,19,G3,0.0,0.0
43,consolidation_loop,19,G4,0.0,0.0
43,consolidation_loop,19,G5,0.0,0.0
43,consolidation_loop,19,G6,0.0,0.0
43,consolidation_loop,19,G7,0.0,0.0
44,consolidation_loop,20,N0,0.7775407693506133,0.9338208165824904
44,consolidation_loop,20,N1,0.7149485712142392,0.8589039481860079
44,consolidation_loop,20,N2,0.5595376776908847,0.6721298795910947
44,consolidation_loop,20,N3,0.3335398078897672,0.4005812379226798
44,consolidation_loop,20,N4,0.38709254368188195,0.4652926675319695
44,consolidation_loop,20,N5,0.0,0.0
44,consolidation_loop,20,N6,0.0,0.0
44,consolidation_loop,20,N7,0.0,0.0
44,consolidation_loop,20,G0,0.4807230829298495,1.0
44,consolidation_loop,20,G1,0.3981217360312397,1.0
44,consolidation_loop,20,G2,0.11129401825602192,0.3578737442682869
44,consolidation_loop,20,G3,0.0,0.0
44,consolidation_loop,20,G4,0.0,0.0
44,consolidation_loop,20,G5,0.0,0.0
44,consolidation_loop,20,G6,0.0,0.0
44,consolidation_loop,20,G7,0.0,0.0
